OBJECTID,TrapID,TrapLoc,Filename,StartYear,StartMonth,StartDay,EndYear,EndMonth,EndDay,Trapline,TrapNum,Trap_Brand,Trap_size,Trap_numDoors,Easting,Northing,GPS_Date,Comments
1186,PAL_28_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,28,,,0,797457.2608,2292938.954,12/30/1899 0:00:00, 
1088,PAL_28_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,28,,,0,797457.2608,2292938.954,12/30/1899 0:00:00, 
990,PAL_28_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,28,havahart,medium,2,797436.9386,2292865.574,3/9/2011 0:00,old trap
1185,PAL_29_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,29,,,0,797517.2699,2292983.933,12/30/1899 0:00:00, 
1087,PAL_29_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,29,,,0,797517.2699,2292983.933,12/30/1899 0:00:00, 
991,PAL_29_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,29,tomahawk,medium,1,797457.2608,2292938.954,3/9/2011 0:00,paliku trapline
1127,PAL_3_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,3,,,0,797315.4161,2293292.594,4/30/1997 0:00,3
1032,PAL_3_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,3,,,0,797315.4161,2293292.594,4/30/1997 0:00,3
965,PAL_3_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,3,tomahawk,large,1,797789.4148,2293614.526,3/9/2011 0:00,paliku trapline
1164,PAL_30_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,30,,,0,797752.5996,2293234.129,12/30/1899 0:00:00, 
1066,PAL_30_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,30,,,0,797752.5996,2293234.129,12/30/1899 0:00:00, 
992,PAL_30_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,30,tomahawk,medium,1,797514.514,2292981.452,3/9/2011 0:00,new
1167,PAL_31_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,31,,,0,797727.3099,2293255.289,12/30/1899 0:00:00, 
1069,PAL_31_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,31,,,0,797727.3099,2293255.289,12/30/1899 0:00:00, 
993,PAL_31_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,31,little giant,medium,1,797640.3429,2293088.356,3/9/2011 0:00,paliku trapline
1100,PAL_32_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,32,,,0,797584.9451,2293658.575,4/30/1997 0:00,32
1006,PAL_32_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,32,,,0,797584.9451,2293658.575,4/30/1997 0:00,32
994,PAL_32_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,32,tomahawk,small,1,797739.0783,2293150.259,3/9/2011 0:00,old trap
1135,PAL_33_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,33,,,0,797799.1891,2293534.007,4/30/1997 0:00,33
1037,PAL_33_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,33,,,0,797799.1891,2293534.007,4/30/1997 0:00,33
995,PAL_33_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,33,havahart,medium,2,797772.9045,2293158.342,3/9/2011 0:00,old trap
1136,PAL_34_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,34,,,0,797781.6086,2293558.809,4/30/1997 0:00,34
1038,PAL_34_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,34,,,0,797781.6086,2293558.809,4/30/1997 0:00,34
996,PAL_34_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,34,tomahawk,medium,1,797727.3099,2293255.289,3/9/2011 0:00,old trap
997,PAL_35_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,35,little giant,medium,1,797688.8282,2293211.65,3/9/2011 0:00,new
1146,PAL_36_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,36,,,0,797762.3056,2293605.428,4/30/1997 0:00,36
1048,PAL_36_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,36,,,0,797762.3056,2293605.428,4/30/1997 0:00,36
998,PAL_36_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,36,tomahawk,medium,1,797729.2236,2293286.031,3/9/2011 0:00,new
999,PAL_37_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,37,little giant,medium,1,797939.0943,2293382.94,3/9/2011 0:00,paliku trapline
1137,PAL_38_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,38,,,0,797752.1161,2293521.737,4/30/1997 0:00,038 PULLED
1039,PAL_38_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,38,,,0,797752.1161,2293521.737,4/30/1997 0:00,038 PULLED
1000,PAL_38_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,38,tomahawk,medium,1,797839.0741,2293477.993,3/9/2011 0:00,new
1111,PAL_39_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,39,,,0,797566.1789,2293604.204,4/30/1997 0:00,39
1017,PAL_39_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,39,,,0,797566.1789,2293604.204,4/30/1997 0:00,39
1001,PAL_39_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,39,tomahawk,medium,1,797802.8309,2293541.668,3/9/2011 0:00,new
1168,PAL_4_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,4,,,0,797718.8916,2293239.871,12/30/1899 0:00:00, 
1070,PAL_4_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,4,,,0,797718.8916,2293239.871,12/30/1899 0:00:00, 
966,PAL_4_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,4,tomahawk,medium,1,797742.7844,2293591.901,3/9/2011 0:00,replaced bait can
1116,PAL_40_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,40,,,0,797577.8341,2293551.735,4/30/1997 0:00,40
1022,PAL_40_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,40,,,0,797577.8341,2293551.735,4/30/1997 0:00,40
,PAL_40_3,3,,2008,10,23,NA,NA,NA,PAL,40,,,,,,,
1117,PAL_41_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,41,,,0,797584.1234,2293520.515,4/30/1997 0:00,41
1023,PAL_41_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,41,,,0,797584.1234,2293520.515,4/30/1997 0:00,41
,PAL_41_3,3,,2008,10,23,NA,NA,NA,PAL,41,,,,,,,
1123,PAL_42_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,42,,,0,797533.0281,2293485.201,4/30/1997 0:00,42
1029,PAL_42_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,42,,,0,797533.0281,2293485.201,4/30/1997 0:00,42
,PAL_42_3,3,,2008,10,23,NA,NA,NA,PAL,42,,,,,,,
1124,PAL_43_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,43,,,0,797477.2809,2293454.436,4/30/1997 0:00,43
1030,PAL_43_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,43,,,0,797477.2809,2293454.436,4/30/1997 0:00,43
,PAL_43_3,3,,2008,10,23,NA,NA,NA,PAL,43,,,,,,,
1125,PAL_44_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,44,,,0,797406.0478,2293435.941,4/30/1997 0:00,44
1031,PAL_44_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,44,,,0,797406.0478,2293435.941,4/30/1997 0:00,44
,PAL_44_3,3,,2008,10,23,NA,NA,NA,PAL,44,,,,,,,
1169,PAL_45_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,45,,,0,797799.0605,2293143.112,12/30/1899 0:00:00, 
1071,PAL_45_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,45,,,0,797799.0605,2293143.112,12/30/1899 0:00:00, 
,PAL_45_3,3,,2008,10,23,NA,NA,NA,PAL,45,,,,,,,
1170,PAL_46_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,46,,,0,797830.4931,2293140.361,12/30/1899 0:00:00, 
1072,PAL_46_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,46,,,0,797830.4931,2293140.361,12/30/1899 0:00:00, 
,PAL_46_3,3,,2008,10,23,NA,NA,NA,PAL,46,,,,,,,
1099,PAL_47_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,47,,,0,797674.1699,2293560.593,4/30/1997 0:00,47
1005,PAL_47_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,47,,,0,797674.1699,2293560.593,4/30/1997 0:00,47
,PAL_47_3,3,,2008,10,23,NA,NA,NA,PAL,47,,,,,,,
1171,PAL_48_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,48,,,0,797853.6706,2293138.244,12/30/1899 0:00:00, 
1073,PAL_48_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,48,,,0,797853.6706,2293138.244,12/30/1899 0:00:00, 
,PAL_48_3,3,,2008,10,23,NA,NA,NA,PAL,48,,,,,,,
1103,PAL_49_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,49,,,0,797525.1251,2293743.983,4/30/1997 0:00,49
1009,PAL_49_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,49,,,0,797525.1251,2293743.983,4/30/1997 0:00,49
,PAL_49_3,3,,2008,10,23,NA,NA,NA,PAL,49,,,,,,,
1128,PAL_5_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,5,,,0,797301.3236,2293230.451,4/30/1997 0:00,5
1093,PAL_5_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,5,,,0,797273.3571,2293233.23,12/30/1899 0:00:00, 
967,PAL_5_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,5,tomahawk,large,1,797694.8072,2293573.924,3/9/2011 0:00,traded havahart for large tomahawk
1157,PAL_50_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,50,,,0,797673.7404,2293313.674,4/30/1997 0:00,50
1059,PAL_50_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,50,,,0,797673.7404,2293313.674,4/30/1997 0:00,50
,PAL_50_3,3,,2008,10,23,NA,NA,NA,PAL,50,,,,,,,
1156,PAL_51_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,51,,,0,797670.4341,2293325.446,4/30/1997 0:00,51
1058,PAL_51_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,51,,,0,797670.4341,2293325.446,4/30/1997 0:00,51
,PAL_51_3,3,,2008,10,23,NA,NA,NA,PAL,51,,,,,,,
1144,PAL_52_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,52,,,0,797771.5027,2293595.91,4/30/1997 0:00,52
1046,PAL_52_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,52,,,0,797771.5027,2293595.91,4/30/1997 0:00,52
,PAL_52_3,3,,2008,10,23,NA,NA,NA,PAL,52,,,,,,,
1147,PAL_53_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,53,,,0,797743.7935,2293591.115,4/30/1997 0:00,53
1049,PAL_53_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,53,,,0,797743.7935,2293591.115,4/30/1997 0:00,53
,PAL_53_3,3,,2008,10,23,NA,NA,NA,PAL,53,,,,,,,
1140,PAL_55_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,55,,,0,797751.88,2293535.843,4/30/1997 0:00,55
1042,PAL_55_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,55,,,0,797751.88,2293535.843,4/30/1997 0:00,55
,PAL_55_3,3,,2008,10,23,NA,NA,NA,PAL,55,,,,,,,
1097,PAL_59_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,59,,,0,797690.9743,2293566.274,4/30/1997 0:00,59
1003,PAL_59_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,59,,,0,797690.9743,2293566.274,4/30/1997 0:00,59
,PAL_59_3,3,,2008,10,23,NA,NA,NA,PAL,59,,,,,,,
1172,PAL_6_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,6,,,0,797712.2241,2293229.79,12/30/1899 0:00:00, 
1074,PAL_6_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,6,,,0,797712.2241,2293229.79,12/30/1899 0:00:00, 
968,PAL_6_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,6,tomahawk,medium,1,797652.5057,2293613.242,3/9/2011 0:00,"old trap, added goose guard"
1098,PAL_62_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,62,,,0,797688.6748,2293572.578,4/30/1997 0:00,062 PULLED
1004,PAL_62_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,62,,,0,797688.6748,2293572.578,4/30/1997 0:00,062 PULLED
,PAL_62_3,3,,2008,10,23,NA,NA,NA,PAL,62,,,,,,,
1104,PAL_64_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,64,,,0,797525.4948,2293790.089,4/30/1997 0:00,64
1010,PAL_64_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,64,,,0,797525.4948,2293790.089,4/30/1997 0:00,64
,PAL_64_3,3,,2008,10,23,NA,NA,NA,PAL,64,,,,,,,
1141,PAL_66_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,66,,,0,797783.2419,2293612.065,4/30/1997 0:00,66
1043,PAL_66_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,66,,,0,797783.2419,2293612.065,4/30/1997 0:00,66
,PAL_66_3,3,,2008,10,23,NA,NA,NA,PAL,66,,,,,,,
1165,PAL_68_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,68,,,0,797710.5307,2293260.588,12/30/1899 0:00:00, 
1067,PAL_68_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,68,,,0,797710.5307,2293260.588,12/30/1899 0:00:00, 
,PAL_68_3,3,,2008,10,23,NA,NA,NA,PAL,68,,,,,,,
1129,PAL_7_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,7,,,0,797299.0423,2293155.843,4/30/1997 0:00,7
1033,PAL_7_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,7,,,0,797299.0423,2293155.843,4/30/1997 0:00,7
969,PAL_7_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,7,tomahawk,medium,1,797621.4349,2293624.86,3/9/2011 0:00,old
1149,PAL_70_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,70,,,0,797557.5864,2293454.973,4/30/1997 0:00,070 PULLED
1051,PAL_70_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,70,,,0,797557.5864,2293454.973,4/30/1997 0:00,070 PULLED
,PAL_70_3,3,,2008,10,23,NA,NA,NA,PAL,70,,,,,,,
1154,PAL_71_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,71,,,0,797657.7937,2293375.747,4/30/1997 0:00,71
1056,PAL_71_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,71,,,0,797657.7937,2293375.747,4/30/1997 0:00,71
,PAL_71_3,3,,2008,10,23,NA,NA,NA,PAL,71,,,,,,,
1153,PAL_72_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,72,,,0,797657.1916,2293391.05,4/30/1997 0:00,072 PULLED
1055,PAL_72_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,72,,,0,797657.1916,2293391.05,4/30/1997 0:00,072 PULLED
,PAL_72_3,3,,2008,10,23,NA,NA,NA,PAL,72,,,,,,,
1155,PAL_73_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,73,,,0,797666.3553,2293339.574,4/30/1997 0:00,073 PULLED
1057,PAL_73_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,73,,,0,797666.3553,2293339.574,4/30/1997 0:00,073 PULLED
,PAL_73_3,3,,2008,10,23,NA,NA,NA,PAL,73,,,,,,,
1148,PAL_75_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,75,,,0,797551.7247,2293468.609,4/30/1997 0:00,75
1050,PAL_75_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,75,,,0,797551.7247,2293468.609,4/30/1997 0:00,75
,PAL_75_3,3,,2008,10,23,NA,NA,NA,PAL,75,,,,,,,
1152,PAL_76_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,76,,,0,797598.4395,2293398.647,4/30/1997 0:00,76
1054,PAL_76_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,76,,,0,797598.4395,2293398.647,4/30/1997 0:00,76
,PAL_76_3,3,,2008,10,23,NA,NA,NA,PAL,76,,,,,,,
1151,PAL_78_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,78,,,0,797586.1662,2293417.705,4/30/1997 0:00,078 PULLED
1053,PAL_78_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,78,,,0,797586.1662,2293417.705,4/30/1997 0:00,078 PULLED
,PAL_78_3,3,,2008,10,23,NA,NA,NA,PAL,78,,,,,,,
1101,PAL_79_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,79,,,0,797542.3683,2293676.133,4/30/1997 0:00,79
1007,PAL_79_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,79,,,0,797542.3683,2293676.133,4/30/1997 0:00,79
,PAL_79_3,3,,2008,10,23,NA,NA,NA,PAL,79,,,,,,,
1173,PAL_8_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,8,,,0,797702.6991,2293217.09,12/30/1899 0:00:00, 
1075,PAL_8_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,8,,,0,797702.6991,2293217.09,12/30/1899 0:00:00, 
970,PAL_8_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,8,havahart,medium,1,797532.8998,2293710.669,3/9/2011 0:00,"it was open, new"
1145,PAL_80_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,80,,,0,797757.2479,2293593.103,4/30/1997 0:00,80
1047,PAL_80_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,80,,,0,797757.2479,2293593.103,4/30/1997 0:00,80
,PAL_80_3,3,,2008,10,23,NA,NA,NA,PAL,80,,,,,,,
1096,PAL_81_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,81,,,0,797712.179,2293529.316,4/30/1997 0:00,PAL081
1002,PAL_81_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,81,,,0,797712.179,2293529.316,4/30/1997 0:00,PAL081
,PAL_81_3,3,,2008,10,23,NA,NA,NA,PAL,81,,,,,,,
1105,PAL_82_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,82,,,0,797520.0123,2293822.604,4/30/1997 0:00,82
1011,PAL_82_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,82,,,0,797520.0123,2293822.604,4/30/1997 0:00,82
,PAL_82_3,3,,2008,10,23,NA,NA,NA,PAL,82,,,,,,,
1108,PAL_83_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,83,,,0,797531.6357,2293962.946,4/30/1997 0:00,83
1014,PAL_83_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,83,,,0,797531.6357,2293962.946,4/30/1997 0:00,83
,PAL_83_3,3,,2008,10,23,NA,NA,NA,PAL,83,,,,,,,
1142,PAL_85_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,85,,,0,797788.0143,2293620.101,4/30/1997 0:00,85
1044,PAL_85_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,85,,,0,797788.0143,2293620.101,4/30/1997 0:00,85
,PAL_85_3,3,,2008,10,23,NA,NA,NA,PAL,85,,,,,,,
1106,PAL_86_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,86,,,0,797524.2463,2293874.749,4/30/1997 0:00,86
1012,PAL_86_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,86,,,0,797524.2463,2293874.749,4/30/1997 0:00,86
,PAL_86_3,3,,2008,10,23,NA,NA,NA,PAL,86,,,,,,,
1102,PAL_87_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,87,,,0,797536.3412,2293714.04,4/30/1997 0:00,87
1008,PAL_87_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,87,,,0,797536.3412,2293714.04,4/30/1997 0:00,87
,PAL_87_3,3,,2008,10,23,NA,NA,NA,PAL,87,,,,,,,
1107,PAL_88_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,88,,,0,797523.4989,2293928.535,4/30/1997 0:00,88
1013,PAL_88_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,88,,,0,797523.4989,2293928.535,4/30/1997 0:00,88
,PAL_88_3,3,,2008,10,23,NA,NA,NA,PAL,88,,,,,,,
1119,PAL_89_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,89,,,0,797556.5319,2293502.159,4/30/1997 0:00,89
1025,PAL_89_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,89,,,0,797556.5319,2293502.159,4/30/1997 0:00,89
,PAL_89_3,3,,2008,10,23,NA,NA,NA,PAL,89,,,,,,,
1130,PAL_9_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,9,,,0,797268.6396,2293075.541,4/30/1997 0:00,9
1094,PAL_9_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,9,,,0,797246.8988,2293077.655,12/30/1899 0:00:00, 
971,PAL_9_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,9,tomahawk,medium,1,797524.589,2293789.848,3/9/2011 0:00,old
1122,PAL_90_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,90,,,0,797534.8488,2293492.72,4/30/1997 0:00,90
1028,PAL_90_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,90,,,0,797534.8488,2293492.72,4/30/1997 0:00,90
,PAL_90_3,3,,2008,10,23,NA,NA,NA,PAL,90,,,,,,,
1121,PAL_91_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,91,,,0,797539.9176,2293504.092,4/30/1997 0:00,91
1027,PAL_91_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,91,,,0,797539.9176,2293504.092,4/30/1997 0:00,91
,PAL_91_3,3,,2008,10,23,NA,NA,NA,PAL,91,,,,,,,
1120,PAL_92_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,92,,,0,797546.4732,2293508.936,4/30/1997 0:00,92
1026,PAL_92_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,92,,,0,797546.4732,2293508.936,4/30/1997 0:00,92
,PAL_92_3,3,,2008,10,23,NA,NA,NA,PAL,92,,,,,,,
1118,PAL_93_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,93,,,0,797554.8069,2293528.373,4/30/1997 0:00,093 PULLED
1024,PAL_93_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,93,,,0,797554.8069,2293528.373,4/30/1997 0:00,093 PULLED
,PAL_93_3,3,,2008,10,23,NA,NA,NA,PAL,93,,,,,,,
1115,PAL_94_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,94,,,0,797559.2568,2293547.111,4/30/1997 0:00,094 PULLED
1021,PAL_94_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,94,,,0,797559.2568,2293547.111,4/30/1997 0:00,094 PULLED
,PAL_94_3,3,,2008,10,23,NA,NA,NA,PAL,94,,,,,,,
1110,PAL_95_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,95,,,0,797559.6359,2293631.112,4/30/1997 0:00,95
1016,PAL_95_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,95,,,0,797559.6359,2293631.112,4/30/1997 0:00,95
,PAL_95_3,3,,2008,10,23,NA,NA,NA,PAL,95,,,,,,,
1112,PAL_96_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,96,,,0,797545.0009,2293616.117,4/30/1997 0:00,096 PULLED
1018,PAL_96_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,96,,,0,797545.0009,2293616.117,4/30/1997 0:00,096 PULLED
,PAL_96_3,3,,2008,10,23,NA,NA,NA,PAL,96,,,,,,,
1113,PAL_97_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,97,,,0,797538.6595,2293593.258,4/30/1997 0:00,097 PULLED
1019,PAL_97_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,97,,,0,797538.6595,2293593.258,4/30/1997 0:00,097 PULLED
,PAL_97_3,3,,2008,10,23,NA,NA,NA,PAL,97,,,,,,,
