Trapline,TrapNum,Year,Month,Day,predCaught,birdCaught,otherCaught,NumCaught,Sex,Age,Condition,Disposition,TrapStatus,BaitStatus,BaitPrev,BaitSet,Observer,Recorder,Comments,dateStr,date,trap,catchID,duplicate
PAL,95,2001,8,15,RR,,,1,,A,4,NA,C,N,CD,,MK,AC,,20010815,8/15/2001,PAL95,20010815_PAL95,5
PAL,95,2001,8,15,RR,,,1,NR,A,4,NA,C,N,CD,,MK,AC,,20010815,8/15/2001,PAL95,20010815_PAL95,1
PAL,98,2001,8,15,RR,,,1,,A,4,NA,C,N,CD,,MK,AC,,20010815,8/15/2001,PAL98,20010815_PAL98,5
PAL,98,2001,8,15,RR,,,1,NR,A,4,NA,C,N,CD,,MK,AC,,20010815,8/15/2001,PAL98,20010815_PAL98,1
PAL,25,2001,8,23,RR,,,1,,A,2,NA,C,N,CD,,VS,AC,,20010823,8/23/2001,PAL25,20010823_PAL25,5
PAL,25,2001,8,23,RR,,,1,NR,A,2,NA,C,N,CD,,VS,AC,,20010823,8/23/2001,PAL25,20010823_PAL25,1
PAL,27,2001,8,23,RR,,,1,,A,NA,NA,C,N,CD,,VS,AC,,20010823,8/23/2001,PAL27,20010823_PAL27,5
PAL,27,2001,8,23,RR,,,1,F,A,NA,NA,C,N,CD,,VS,AC,,20010823,8/23/2001,PAL27,20010823_PAL27,1
PAL,29,2001,8,23,RR,,,1,,SA,1,NA,C,N,CD,,VS,AC,,20010823,8/23/2001,PAL29,20010823_PAL29,5
PAL,29,2001,8,23,RR,,,1,M,SA,1,NA,C,N,CD,,VS,AC,,20010823,8/23/2001,PAL29,20010823_PAL29,1
PAL,59,2001,8,23,RR,,,1,,A,1,NA,C,N,CD,,MK,AC,,20010823,8/23/2001,PAL59,20010823_PAL59,5
PAL,59,2001,8,23,RR,,,1,NR,A,1,NA,C,N,CD,,MK,AC,,20010823,8/23/2001,PAL59,20010823_PAL59,1
PAL,90,2001,8,23,RR,,,1,,Y,5,NA,C,N,CD,,MK,AC,,20010823,8/23/2001,PAL90,20010823_PAL90,5
PAL,90,2001,8,23,RR,,,1,NR,Y,5,NA,C,N,CD,,MK,AC,,20010823,8/23/2001,PAL90,20010823_PAL90,1
KAP,175,2001,8,23,HA,,,1,,A,NA,NA,C,N,CD,,"MK, VS",AC,live; left in trap,20010823,8/23/2001,KAP175,20010823_KAP175,5
KAP,175,2001,8,23,HA,,,1,M,A,NA,NA,C,N,CD,,"MK, VS",AC,live; left in trap,20010823,8/23/2001,KAP175,20010823_KAP175,1
PAL,9,2001,8,30,RR,,,1,,SA,3,NA,C,N,CD,,"RT, AC",AC,,20010830,8/30/2001,PAL9,20010830_PAL9,5
PAL,9,2001,8,30,RR,,,1,NR,SA,3,NA,C,N,CD,,"RT, AC",AC,,20010830,8/30/2001,PAL9,20010830_PAL9,1
PAL,46,2001,8,30,RR,,,1,,A,4,NA,C,N,CD,,"RT, AC",AC,,20010830,8/30/2001,PAL46,20010830_PAL46,5
PAL,46,2001,8,30,RR,,,1,NR,A,4,NA,C,N,CD,,"RT, AC",AC,,20010830,8/30/2001,PAL46,20010830_PAL46,1
PAL,59,2001,8,30,,,,0,,NR,3,NA,C,N,CD,,"RT, AC",AC,1Rr-3 from previous week (8-23),20010830,8/30/2001,PAL59,20010830_PAL59,5
PAL,59,2001,8,30,,,,0,NR,NR,3,NA,C,N,CD,,"RT, AC",AC,1Rr-3 from previous week (8-23),20010830,8/30/2001,PAL59,20010830_PAL59,1
PAL,11,2001,9,5,RR,,,1,,Y,4,NA,C,N,CD,,"CS, AC",AC,,20010905,9/5/2001,PAL11,20010905_PAL11,5
PAL,11,2001,9,5,RR,,,1,NR,Y,4,NA,C,N,CD,,"CS, AC",AC,,20010905,9/5/2001,PAL11,20010905_PAL11,1
PAL,32,2001,9,5,RR,,,1,,A,3,NA,C,N,CD,,"CS, AC",AC,,20010905,9/5/2001,PAL32,20010905_PAL32,5
PAL,32,2001,9,5,RR,,,1,F,A,3,NA,C,N,CD,,"CS, AC",AC,,20010905,9/5/2001,PAL32,20010905_PAL32,1
PAL,40,2001,9,5,RR,,,1,,A,3,NA,C,N,CD,,"CS, AC",AC,,20010905,9/5/2001,PAL40,20010905_PAL40,5
PAL,40,2001,9,5,RR,,,1,NR,A,3,NA,C,N,CD,,"CS, AC",AC,,20010905,9/5/2001,PAL40,20010905_PAL40,1
PAL,49,2001,9,5,RR,,,1,,A,4,NA,C,N,CD,,"CS, AC",AC,decomposed; stuck through side,20010905,9/5/2001,PAL49,20010905_PAL49,5
PAL,49,2001,9,5,RR,,,1,NR,A,4,NA,C,N,CD,,"CS, AC",AC,decomposed; stuck through side,20010905,9/5/2001,PAL49,20010905_PAL49,1
WAI,11,2001,9,7,RR,,,1,,NR,3,NA,C,N,C,,"CH, RT",AC,,20010907,9/7/2001,WAI11,20010907_WAI11,5
WAI,11,2001,9,7,RR,,,1,M,NR,3,NA,C,N,C,,"CH, RT",AC,,20010907,9/7/2001,WAI11,20010907_WAI11,1
WAI,15,2001,9,7,HA,,,1,,NR,3,NA,C,N,C,,"CH, RT",AC,,20010907,9/7/2001,WAI15,20010907_WAI15,5
WAI,15,2001,9,7,HA,,,1,NR,NR,3,NA,C,N,C,,"CH, RT",AC,,20010907,9/7/2001,WAI15,20010907_WAI15,1
WAI,16,2001,9,7,HA,,,1,,NR,3,NA,C,N,C,,"CH, RT",AC,,20010907,9/7/2001,WAI16,20010907_WAI16,5
WAI,16,2001,9,7,HA,,,1,NR,NR,3,NA,C,N,C,,"CH, RT",AC,,20010907,9/7/2001,WAI16,20010907_WAI16,1
WAI,22,2001,9,7,RR,,,1,,NR,3,NA,C,N,C,,"CH, RT",AC,,20010907,9/7/2001,WAI22,20010907_WAI22,5
WAI,22,2001,9,7,RR,,,1,M,NR,3,NA,C,N,C,,"CH, RT",AC,,20010907,9/7/2001,WAI22,20010907_WAI22,1
KAP,175,2001,9,10,,CHUK,,1,,A,2,NA,C,N,CD,,"MK, JT",AC,CHUKAR,20010910,9/10/2001,KAP175,20010910_KAP175,5
KAP,175,2001,9,10,,CHUK,,1,NR,A,2,NA,C,N,CD,,"MK, JT",AC,CHUKAR,20010910,9/10/2001,KAP175,20010910_KAP175,1
C,26,2001,9,13,,,,0,,,NA,NA,O,N,CD,,AC,MK,,20010913,9/13/2001,C26,20010913_C26,5
C,26,2001,9,13,,,,0,,,NA,NA,O,N,CD,,CS,MK,,20010913,9/13/2001,C26,20010913_C26,1
C,28,2001,9,13,,,,0,,,NA,NA,O,N,CD,,AC,MK,,20010913,9/13/2001,C28,20010913_C28,3
C,28,2001,9,13,,,,0,,,NA,NA,O,N,CD,,CS,MK,,20010913,9/13/2001,C28,20010913_C28,1
C,29,2001,9,13,,,,0,,,NA,NA,O,N,CD,,AC,MK,,20010913,9/13/2001,C29,20010913_C29,3
C,29,2001,9,13,,,,0,,,NA,NA,O,N,CD,,CS,MK,,20010913,9/13/2001,C29,20010913_C29,1
PAL,13,2001,9,15,RR,,,1,,A,4,NA,C,N,CD,,"VS, DB",AC,,20010915,9/15/2001,PAL13,20010915_PAL13,5
PAL,13,2001,9,15,RR,,,1,NR,A,4,NA,C,N,CD,,"VS, DB",AC,,20010915,9/15/2001,PAL13,20010915_PAL13,1
PAL,17,2001,9,15,RR,,,1,,A,5,NA,C,N,CD,,"VS, DB",AC,,20010915,9/15/2001,PAL17,20010915_PAL17,5
PAL,17,2001,9,15,RR,,,1,NR,A,5,NA,C,N,CD,,"VS, DB",AC,,20010915,9/15/2001,PAL17,20010915_PAL17,1
PAL,42,2001,9,15,HA,,,1,,A,1,NA,C,N,CD,,"VS, DB",AC,collected and drowned in tub,20010915,9/15/2001,PAL42,20010915_PAL42,5
PAL,42,2001,9,15,HA,,,1,NR,A,1,NA,C,N,CD,,"VS, DB",AC,collected and drowned in tub,20010915,9/15/2001,PAL42,20010915_PAL42,1
WAI,5,2001,9,19,RR,,,1,,A,2,NA,C,N,C,,AC,AC,,20010919,9/19/2001,WAI5,20010919_WAI5,5
WAI,5,2001,9,19,RR,,,1,NR,A,2,NA,C,N,C,,AC,AC,,20010919,9/19/2001,WAI5,20010919_WAI5,1
KAP,177,2001,9,19,RR,,,1,,A,3,NA,C,N,CD,,MK,AC,,20010919,9/19/2001,KAP177,20010919_KAP177,5
KAP,177,2001,9,19,RR,,,1,NR,A,3,NA,C,N,CD,,MK,AC,,20010919,9/19/2001,KAP177,20010919_KAP177,1
NAM,207,2001,9,19,RR,,,1,,A,2,NA,C,N,CD,,MK,AC,,20010919,9/19/2001,NAM207,20010919_NAM207,5
NAM,207,2001,9,19,RR,,,1,M,A,2,NA,C,N,CD,,MK,AC,,20010919,9/19/2001,NAM207,20010919_NAM207,1
PAL,53,2001,9,20,RR,,,1,,A,2,NA,C,N,CD,,MK,AC,,20010920,9/20/2001,PAL53,20010920_PAL53,5
PAL,53,2001,9,20,RR,,,1,F,A,2,NA,C,N,CD,,MK,AC,,20010920,9/20/2001,PAL53,20010920_PAL53,1
PAL,91,2001,9,20,RR,,,1,,Y,2,NA,C,N,CD,,MK,AC,,20010920,9/20/2001,PAL91,20010920_PAL91,5
PAL,91,2001,9,20,RR,,,1,NR,Y,2,NA,C,N,CD,,MK,AC,,20010920,9/20/2001,PAL91,20010920_PAL91,1
PAL,92,2001,9,20,RR,,,1,,A,5,NA,C,N,CD,,MK,AC,,20010920,9/20/2001,PAL92,20010920_PAL92,5
PAL,92,2001,9,20,RR,,,1,NR,A,5,NA,C,N,CD,,MK,AC,,20010920,9/20/2001,PAL92,20010920_PAL92,1
PAL,95,2001,9,20,RR,,,1,,Y,4,NA,C,N,CD,,MK,AC,,20010920,9/20/2001,PAL95,20010920_PAL95,5
PAL,95,2001,9,20,RR,,,1,NR,Y,4,NA,C,N,CD,,MK,AC,,20010920,9/20/2001,PAL95,20010920_PAL95,1
PAL,16,2001,9,28,RR,,,1,,A,3,NA,C,N,CD,,"AC, CS",AC,,20010928,9/28/2001,PAL16,20010928_PAL16,5
PAL,16,2001,9,28,RR,,,1,NR,A,3,NA,C,N,CD,,"AC, CS",AC,,20010928,9/28/2001,PAL16,20010928_PAL16,1
PAL,91,2001,9,28,RR,,,1,,Y,4,NA,C,N,CD,,"AC, CS",AC,,20010928,9/28/2001,PAL91,20010928_PAL91,5
PAL,91,2001,9,28,RR,,,1,NR,Y,4,NA,C,N,CD,,"AC, CS",AC,,20010928,9/28/2001,PAL91,20010928_PAL91,1
PAL,104,2001,9,28,RR,,,1,,NR,4,NA,C,N,CD,,"AC, CS",AC,very decomposed,20010928,9/28/2001,PAL104,20010928_PAL104,5
PAL,104,2001,9,28,RR,,,1,NR,NR,4,NA,C,N,CD,,"AC, CS",AC,very decomposed,20010928,9/28/2001,PAL104,20010928_PAL104,1
PAL,12,2001,10,11,RR,,,1,,NR,4,NA,C,N,CD,,"AC, RT",AC,,20011011,10/11/2001,PAL12,20011011_PAL12,5
PAL,12,2001,10,11,RR,,,1,NR,NR,4,NA,C,N,CD,,"AC, RT",AC,,20011011,10/11/2001,PAL12,20011011_PAL12,1
WAI,18,2001,10,11,RR,,,1,,NR,NA,NA,C,Y,IK,,"TB, GP",AC,,20011011,10/11/2001,WAI18,20011011_WAI18,5
WAI,18,2001,10,11,RR,,,1,NR,NR,NA,NA,C,Y,IK,,"TB, GP",AC,,20011011,10/11/2001,WAI18,20011011_WAI18,1
WAI,19,2001,10,11,HA,,,1,,NR,NA,NA,C,Y,IK,,"TB, GP",AC,,20011011,10/11/2001,WAI19,20011011_WAI19,5
WAI,19,2001,10,11,HA,,,1,M,NR,NA,NA,C,Y,IK,,"TB, GP",AC,,20011011,10/11/2001,WAI19,20011011_WAI19,1
WAI,23,2001,10,11,RR,,,1,,NR,NA,NA,C,Y,IK,,"TB, GP",AC,,20011011,10/11/2001,WAI23,20011011_WAI23,5
WAI,23,2001,10,11,RR,,,1,NR,NR,NA,NA,C,Y,IK,,"TB, GP",AC,,20011011,10/11/2001,WAI23,20011011_WAI23,1
PAL,25,2001,10,11,RR,,,1,,NR,1,NA,C,N,CD,,"AC, RT",AC,left in trap,20011011,10/11/2001,PAL25,20011011_PAL25,5
PAL,25,2001,10,11,RR,,,1,NR,NR,1,NA,C,N,CD,,"AC, RT",AC,left in trap,20011011,10/11/2001,PAL25,20011011_PAL25,1
PAL,27,2001,10,11,RR,,,1,,NR,3,NA,C,N,CD,,"AC, RT",AC,,20011011,10/11/2001,PAL27,20011011_PAL27,5
PAL,27,2001,10,11,RR,,,1,NR,NR,3,NA,C,N,CD,,"AC, RT",AC,,20011011,10/11/2001,PAL27,20011011_PAL27,1
PAL,36,2001,10,11,RR,,,1,,NR,4,NA,C,N,CD,,"AC, RT",AC,,20011011,10/11/2001,PAL36,20011011_PAL36,5
PAL,36,2001,10,11,RR,,,1,NR,NR,4,NA,C,N,CD,,"AC, RT",AC,,20011011,10/11/2001,PAL36,20011011_PAL36,1
PAL,39,2001,10,11,RR,,,1,,SA,2,NA,C,N,CD,,"AC, RT",AC,,20011011,10/11/2001,PAL39,20011011_PAL39,5
PAL,39,2001,10,11,RR,,,1,M,SA,2,NA,C,N,CD,,"AC, RT",AC,,20011011,10/11/2001,PAL39,20011011_PAL39,1
PAL,71,2001,10,11,RR,,,1,,NR,5,NA,C,N,CD,,"AC, RT",AC,,20011011,10/11/2001,PAL71,20011011_PAL71,5
PAL,71,2001,10,11,RR,,,1,NR,NR,5,NA,C,N,CD,,"AC, RT",AC,,20011011,10/11/2001,PAL71,20011011_PAL71,1
PAL,81,2001,10,11,RR,,,1,,A,2,NA,C,N,CD,,"AC, RT",AC,,20011011,10/11/2001,PAL81,20011011_PAL81,5
PAL,81,2001,10,11,RR,,,1,M,A,2,NA,C,N,CD,,"AC, RT",AC,,20011011,10/11/2001,PAL81,20011011_PAL81,1
PAL,119,2001,10,11,RR,,,1,,NR,5,NA,C,N,CD,,"AC, RT",AC,,20011011,10/11/2001,PAL119,20011011_PAL119,5
PAL,119,2001,10,11,RR,,,1,NR,NR,5,NA,C,N,CD,,"AC, RT",AC,,20011011,10/11/2001,PAL119,20011011_PAL119,1
KAP,178,2001,10,15,RR,,,1,,A,2,NA,C,N,CD,,"JT, JH",AC,,20011015,10/15/2001,KAP178,20011015_KAP178,5
KAP,178,2001,10,15,RR,,,1,M,A,2,NA,C,N,CD,,"JT, JH",AC,,20011015,10/15/2001,KAP178,20011015_KAP178,1
NAM,205,2001,10,15,FC,,,1,,Y,1,NA,C,N,CD,,"JH, JT",JH,,20011015,10/15/2001,NAM205,20011015_NAM205,5
NAM,205,2001,10,15,FC,,,1,F,Y,1,NA,C,N,CD,,"JH, JT",JH,,20011015,10/15/2001,NAM205,20011015_NAM205,1
KAP,9714,2001,10,15,RR,,,1,,A,3,NA,C,N,CD,,"JT, JH",AC,,20011015,10/15/2001,KAP9714,20011015_KAP9714,5
KAP,9714,2001,10,15,RR,,,1,NR,A,3,NA,C,N,CD,,"JT, JH",AC,,20011015,10/15/2001,KAP9714,20011015_KAP9714,1
PAL,25,2001,10,16,,,,0,,A,3,NA,C,N,CD,,"JH, JT",JH,1Rr-3 from previous,20011016,10/16/2001,PAL25,20011016_PAL25,5
PAL,25,2001,10,16,,,,0,NR,A,3,NA,C,N,CD,,"JH, JT",JH,1Rr-3 from previous,20011016,10/16/2001,PAL25,20011016_PAL25,1
PAL,53,2001,10,16,RR,,,1,,A,3,NA,C,N,CD,,"JH, JT",JH,,20011016,10/16/2001,PAL53,20011016_PAL53,5
PAL,53,2001,10,16,RR,,,1,M,A,3,NA,C,N,CD,,"JH, JT",JH,,20011016,10/16/2001,PAL53,20011016_PAL53,1
PAL,88,2001,10,16,RR,,,1,,A,3,NA,C,N,CD,,"JH, JT",JH,,20011016,10/16/2001,PAL88,20011016_PAL88,5
PAL,88,2001,10,16,RR,,,1,NR,A,3,NA,C,N,CD,,"JH, JT",JH,,20011016,10/16/2001,PAL88,20011016_PAL88,1
WAI,5,2001,10,19,RR,,,1,,NR,3,NA,C,N,CD,,RT,AC,,20011019,10/19/2001,WAI5,20011019_WAI5,5
WAI,5,2001,10,19,RR,,,1,NR,NR,3,NA,C,N,CD,,RT,AC,,20011019,10/19/2001,WAI5,20011019_WAI5,1
WAI,9,2001,10,19,RR,,,1,,NR,3,NA,C,N,CD,,RT,AC,,20011019,10/19/2001,WAI9,20011019_WAI9,5
WAI,9,2001,10,19,RR,,,1,NR,NR,3,NA,C,N,CD,,RT,AC,,20011019,10/19/2001,WAI9,20011019_WAI9,1
NAM,203,2001,10,23,RR,,,1,,A,4,NA,C,N,CD,,"JH, AC",JH,"STUCK INSIDE, LEFT IN.",20011023,10/23/2001,NAM203,20011023_NAM203,5
NAM,203,2001,10,23,RR,,,1,NR,A,4,NA,C,N,CD,,"JH, AC",JH,"STUCK INSIDE, LEFT IN.",20011023,10/23/2001,NAM203,20011023_NAM203,1
PAL,22,2001,10,24,RR,,,1,,Y,1,NA,C,N,CD,,"JH, AC",JH,,20011024,10/24/2001,PAL22,20011024_PAL22,5
PAL,22,2001,10,24,RR,,,1,NR,Y,1,NA,C,N,CD,,"JH, AC",JH,,20011024,10/24/2001,PAL22,20011024_PAL22,1
PAL,45,2001,10,24,RR,,,1,,NR,4,NA,C,N,CD,,"JH, AC",JH,"Stuck through top of trap, very decomposed",20011024,10/24/2001,PAL45,20011024_PAL45,5
PAL,45,2001,10,24,RR,,,1,NR,NR,4,NA,C,N,CD,,"JH, AC",JH,"Stuck through top of trap, very decomposed",20011024,10/24/2001,PAL45,20011024_PAL45,1
PAL,82,2001,10,24,RR,,,1,,A,3,NA,C,N,CD,,"JH, AC",JH,,20011024,10/24/2001,PAL82,20011024_PAL82,5
PAL,82,2001,10,24,RR,,,1,NR,A,3,NA,C,N,CD,,"JH, AC",JH,,20011024,10/24/2001,PAL82,20011024_PAL82,1
WAI,7,2001,10,26,HA,,,1,,A,3,NA,C,N,C,,"AC, JH, KM",AC,,20011026,10/26/2001,WAI7,20011026_WAI7,5
WAI,7,2001,10,26,HA,,,1,NR,A,3,NA,C,N,C,,"AC, JH, KM",AC,,20011026,10/26/2001,WAI7,20011026_WAI7,1
WAI,8,2001,10,26,HA,,,1,,A,1,NA,C,N,C,,"AC, JH, KM",AC,,20011026,10/26/2001,WAI8,20011026_WAI8,5
WAI,8,2001,10,26,HA,,,1,NR,A,1,NA,C,N,C,,"AC, JH, KM",AC,,20011026,10/26/2001,WAI8,20011026_WAI8,1
F,37,2001,10,26,RR,,,1,M,A,2,NA,C,N,CD,,VS,AC,,20011026,10/26/2001,F37,20011026_F37,5
PAL,16,2001,10,31,RR,,,1,,NR,3,NA,C,N,CD,,"RT, JK",JH,,20011031,10/31/2001,PAL16,20011031_PAL16,1
PAL,16,2001,10,31,RR,,,1,NR,NR,3,NA,C,N,CD,,"RT, JK",JH,,20011031,10/31/2001,PAL16,20011031_PAL16,5
PAL,21,2001,10,31,RR,,,1,,NR,2,NA,C,N,CD,,"RT, JK",JH,,20011031,10/31/2001,PAL21,20011031_PAL21,1
PAL,21,2001,10,31,RR,,,1,M,NR,2,NA,C,N,CD,,"RT, JK",JH,,20011031,10/31/2001,PAL21,20011031_PAL21,5
PAL,22,2001,10,31,,,,0,,NR,3,NA,C,N,CD,,"RT, JK",JH,1Rr-3 FROM PREVIOUS WEEK,20011031,10/31/2001,PAL22,20011031_PAL22,1
PAL,22,2001,10,31,,,,0,NR,NR,3,NA,C,N,CD,,"RT, JK",JH,1Rr-3 FROM PREVIOUS WEEK,20011031,10/31/2001,PAL22,20011031_PAL22,5
PAL,50,2001,10,31,RR,,,1,,NR,3,NA,C,N,CD,,"RT, JK",JH,,20011031,10/31/2001,PAL50,20011031_PAL50,1
PAL,50,2001,10,31,RR,,,1,NR,NR,3,NA,C,N,CD,,"RT, JK",JH,,20011031,10/31/2001,PAL50,20011031_PAL50,5
PAL,71,2001,10,31,RR,,,1,,NR,2,NA,C,N,CD,,"RT, JK",JH,,20011031,10/31/2001,PAL71,20011031_PAL71,1
PAL,71,2001,10,31,RR,,,1,M,NR,2,NA,C,N,CD,,"RT, JK",JH,,20011031,10/31/2001,PAL71,20011031_PAL71,5
KAP,9714,2001,11,7,RR,,,1,,Y,2,NA,C,N,CD,,"JH, CH",AC,,20011107,11/7/2001,KAP9714,20011107_KAP9714,1
KAP,9714,2001,11,7,RR,,,1,M,Y,2,NA,C,N,CD,,"JH, CH",AC,,20011107,11/7/2001,KAP9714,20011107_KAP9714,5
PAL,27,2001,11,8,RR,,,1,,A,2,NA,C,N,NR,,JH,AC,,20011108,11/8/2001,PAL27,20011108_PAL27,1
PAL,27,2001,11,8,RR,,,1,F,A,2,NA,C,N,NR,,JH,AC,,20011108,11/8/2001,PAL27,20011108_PAL27,5
PAL,40,2001,11,8,RR,,,1,,A,2,NA,C,N,NR,,JH,AC,,20011108,11/8/2001,PAL40,20011108_PAL40,1
PAL,40,2001,11,8,RR,,,1,M,A,2,NA,C,N,NR,,JH,AC,,20011108,11/8/2001,PAL40,20011108_PAL40,5
PAL,95,2001,11,8,RR,,,1,,A,1,NA,C,N,NR,,JH,AC,,20011108,11/8/2001,PAL95,20011108_PAL95,1
PAL,95,2001,11,8,RR,,,1,NR,A,1,NA,C,N,NR,,JH,AC,,20011108,11/8/2001,PAL95,20011108_PAL95,5
PAL,40,2001,11,14,RR,,,1,,A,2,NA,C,N,CD,,AC,AC,,20011114,11/14/2001,PAL40,20011114_PAL40,1
PAL,40,2001,11,14,RR,,,1,M,A,2,NA,C,N,CD,,AC,AC,,20011114,11/14/2001,PAL40,20011114_PAL40,5
PAL,82,2001,11,14,RR,,,1,,A,3,NA,C,N,CD,,AC,AC,,20011114,11/14/2001,PAL82,20011114_PAL82,1
PAL,82,2001,11,14,RR,,,1,NR,A,3,NA,C,N,CD,,AC,AC,,20011114,11/14/2001,PAL82,20011114_PAL82,5
PAL,87,2001,11,14,RR,,,1,,A,3,NA,C,N,CD,,AC,AC,,20011114,11/14/2001,PAL87,20011114_PAL87,1
PAL,87,2001,11,14,RR,,,1,NR,A,3,NA,C,N,CD,,AC,AC,,20011114,11/14/2001,PAL87,20011114_PAL87,5
PAL,95,2001,11,14,RR,,,1,,NR,4,NA,C,N,CD,,AC,AC,FROM PREVIOUS WEEK,20011114,11/14/2001,PAL95,20011114_PAL95,1
PAL,95,2001,11,14,RR,,,1,NR,NR,4,NA,C,N,CD,,AC,AC,FROM PREVIOUS WEEK,20011114,11/14/2001,PAL95,20011114_PAL95,5
PAL,27,2001,11,15,RR,,,1,,SA,3,NA,C,N,CD,,AC,AC,,20011115,11/15/2001,PAL27,20011115_PAL27,1
PAL,27,2001,11,15,RR,,,1,NR,SA,3,NA,C,N,CD,,AC,AC,,20011115,11/15/2001,PAL27,20011115_PAL27,5
PAL,45,2001,11,15,RR,,,1,,A,4,NA,C,N,CD,,AC,AC,,20011115,11/15/2001,PAL45,20011115_PAL45,1
PAL,45,2001,11,15,RR,,,1,NR,A,4,NA,C,N,CD,,AC,AC,,20011115,11/15/2001,PAL45,20011115_PAL45,5
KAP,178,2001,11,19,RR,,,1,,A,NA,NA,C,N,CD,,VS,RT,,20011119,11/19/2001,KAP178,20011119_KAP178,1
KAP,178,2001,11,19,RR,,,1,F,A,NA,NA,C,N,CD,,VS,RT,,20011119,11/19/2001,KAP178,20011119_KAP178,5
WAI,21,2001,11,20,RR,,,1,,NR,2,NA,C,N,IK,,JH,SR,,20011120,11/20/2001,WAI21,20011120_WAI21,1
WAI,21,2001,11,20,RR,,,1,NR,NR,2,NA,C,N,IK,,JH,SR,,20011120,11/20/2001,WAI21,20011120_WAI21,5
PAL,24,2001,11,20,HA,,,1,,A,1,NA,C,N,CD,,VS,AC,,20011120,11/20/2001,PAL24,20011120_PAL24,1
PAL,24,2001,11,20,HA,,,1,M,A,1,NA,C,N,CD,,VS,AC,,20011120,11/20/2001,PAL24,20011120_PAL24,5
PAL,40,2001,11,20,RR,,,1,,A,1,NA,C,N,CD,,VS,AC,,20011120,11/20/2001,PAL40,20011120_PAL40,1
PAL,40,2001,11,20,RR,,,1,F,A,1,NA,C,N,CD,,VS,AC,,20011120,11/20/2001,PAL40,20011120_PAL40,5
WAI,12,2001,11,28,RR,,,1,,NR,3,NA,C,N,CD,,GP,SR,,20011128,11/28/2001,WAI12,20011128_WAI12,1
WAI,12,2001,11,28,RR,,,1,NR,NR,3,NA,C,N,CD,,GP,SR,,20011128,11/28/2001,WAI12,20011128_WAI12,5
PAL,1,2001,11,29,RR,,,1,,A,3,NA,C,N,CD,,"AC, CS",AC,,20011129,11/29/2001,PAL1,20011129_PAL1,1
PAL,1,2001,11,29,RR,,,1,M,A,3,NA,C,N,CD,,"AC, CS",AC,,20011129,11/29/2001,PAL1,20011129_PAL1,5
PAL,15,2001,11,29,RR,,,1,,A,4,NA,C,N,CD,,"AC, CS",AC,,20011129,11/29/2001,PAL15,20011129_PAL15,1
PAL,15,2001,11,29,RR,,,1,NR,A,4,NA,C,N,CD,,"AC, CS",AC,,20011129,11/29/2001,PAL15,20011129_PAL15,5
PAL,39,2001,11,29,RR,,,1,,NR,5,NA,C,N,CD,,"AC, CS",AC,BONES,20011129,11/29/2001,PAL39,20011129_PAL39,1
PAL,39,2001,11,29,RR,,,1,NR,NR,5,NA,C,N,CD,,"AC, CS",AC,BONES,20011129,11/29/2001,PAL39,20011129_PAL39,5
PAL,40,2001,11,29,RR,,,1,,SA,3,NA,C,N,CD,,"AC, CS",AC,,20011129,11/29/2001,PAL40,20011129_PAL40,1
PAL,40,2001,11,29,RR,,,1,F,SA,3,NA,C,N,CD,,"AC, CS",AC,,20011129,11/29/2001,PAL40,20011129_PAL40,5
PAL,42,2001,11,29,RR,,,1,,A,4,NA,C,N,CD,,"AC, CS",AC,,20011129,11/29/2001,PAL42,20011129_PAL42,1
PAL,42,2001,11,29,RR,,,1,NR,A,4,NA,C,N,CD,,"AC, CS",AC,,20011129,11/29/2001,PAL42,20011129_PAL42,5
PAL,53,2001,11,29,RR,,,1,,A,4,NA,C,N,CD,,"AC, CS",AC,POLYNESIAN RAT,20011129,11/29/2001,PAL53,20011129_PAL53,1
PAL,53,2001,11,29,RR,,,1,NR,A,4,NA,C,N,CD,,"AC, CS",AC,POLYNESIAN RAT,20011129,11/29/2001,PAL53,20011129_PAL53,5
PAL,95,2001,11,29,RR,,,1,,SA,4,NA,C,N,CD,,"AC, CS",AC,,20011129,11/29/2001,PAL95,20011129_PAL95,1
PAL,95,2001,11,29,RR,,,1,NR,SA,4,NA,C,N,CD,,"AC, CS",AC,,20011129,11/29/2001,PAL95,20011129_PAL95,5
PAL,99,2001,11,29,HA,,,1,,A,4,NA,C,N,CD,,"AC, CS",AC,,20011129,11/29/2001,PAL99,20011129_PAL99,1
PAL,99,2001,11,29,HA,,,1,NR,A,4,NA,C,N,CD,,"AC, CS",AC,,20011129,11/29/2001,PAL99,20011129_PAL99,5
PAL,46,2001,12,5,RR,,,1,,A,1,NA,C,N,CD,,"JH, VS",SR,,20011205,12/5/2001,PAL46,20011205_PAL46,1
PAL,46,2001,12,5,RR,,,1,NR,A,1,NA,C,N,CD,,"JH, VS",SR,,20011205,12/5/2001,PAL46,20011205_PAL46,5
PAL,83,2001,12,5,HA,,,1,,A,1,NA,C,N,CD,,"JH, VS",SR,,20011205,12/5/2001,PAL83,20011205_PAL83,1
PAL,83,2001,12,5,HA,,,1,M,A,1,NA,C,N,CD,,"JH, VS",SR,,20011205,12/5/2001,PAL83,20011205_PAL83,5
KAP,9713,2001,12,5,HA,,,1,,A,2,NA,C,N,CD,,"JH, VS",SR,,20011205,12/5/2001,KAP9713,20011205_KAP9713,1
